LG01	0	100000	0
LG01	100000	200000	3
LG01	200000	300000	1
LG01	300000	400000	2
LG01	400000	500000	3
LG01	500000	600000	1
LG01	600000	700000	1
LG01	700000	800000	0
LG01	800000	900000	3
LG01	900000	1000000	2
LG01	1000000	1100000	3
LG01	1100000	1200000	0
LG01	1200000	1300000	8
LG01	1300000	1400000	0
LG01	1400000	1500000	3
LG01	1500000	1600000	3
LG01	1600000	1700000	3
LG01	1700000	1800000	5
LG01	1800000	1900000	6
LG01	1900000	2000000	8
LG01	2000000	2100000	10
LG01	2100000	2200000	0
LG01	2200000	2300000	2
LG01	2300000	2400000	4
LG01	2400000	2500000	6
LG01	2500000	2600000	0
LG01	2600000	2700000	1
LG01	2700000	2800000	0
LG01	2800000	2900000	1
LG01	2900000	3000000	2
LG01	3000000	3100000	0
LG01	3100000	3200000	6
LG01	3200000	3300000	4
LG01	3300000	3400000	0
LG01	3400000	3500000	1
LG01	3500000	3600000	0
LG01	3600000	3700000	2
LG01	3700000	3800000	0
LG01	3800000	3900000	3
LG01	3900000	4000000	2
LG01	4000000	4100000	5
LG01	4100000	4200000	1
LG01	4200000	4300000	1
LG01	4300000	4400000	0
LG01	4400000	4500000	0
LG01	4500000	4600000	5
LG01	4600000	4700000	0
LG01	4700000	4800000	0
LG01	4800000	4900000	0
LG01	4900000	5000000	1
LG01	5000000	5100000	4
LG01	5100000	5200000	0
LG01	5200000	5300000	2
LG01	5300000	5400000	2
LG01	5400000	5500000	1
LG01	5500000	5600000	0
LG01	5600000	5700000	3
LG01	5700000	5800000	0
LG01	5800000	5900000	0
LG01	5900000	6000000	5
LG01	6000000	6100000	1
LG01	6100000	6200000	0
LG01	6200000	6300000	2
LG01	6300000	6400000	1
LG01	6400000	6500000	3
LG01	6500000	6600000	2
LG01	6600000	6700000	3
LG01	6700000	6800000	6
LG01	6800000	6900000	2
LG01	6900000	7000000	1
LG01	7000000	7100000	1
LG01	7100000	7200000	0
LG01	7200000	7300000	0
LG01	7300000	7400000	0
LG01	7400000	7500000	0
LG01	7500000	7600000	0
LG01	7600000	7700000	0
LG01	7700000	7800000	1
LG01	7800000	7900000	3
LG01	7900000	8000000	1
LG01	8000000	8100000	0
LG01	8100000	8200000	0
LG01	8200000	8300000	2
LG01	8300000	8400000	0
LG01	8400000	8500000	1
LG01	8500000	8600000	0
LG01	8600000	8700000	0
LG01	8700000	8800000	0
LG01	8800000	8900000	2
LG01	8900000	9000000	3
LG01	9000000	9100000	2
LG01	9100000	9200000	0
LG01	9200000	9300000	0
LG01	9300000	9400000	0
LG01	9400000	9500000	0
LG01	9500000	9600000	0
LG01	9600000	9700000	0
LG01	9700000	9800000	0
LG01	9800000	9900000	0
LG01	9900000	10000000	8
LG01	10000000	10100000	5
LG01	10100000	10200000	3
LG01	10200000	10300000	3
LG01	10300000	10400000	7
LG01	10400000	10500000	10
LG01	10500000	10600000	25
LG01	10600000	10700000	4
LG01	10700000	10800000	1
LG01	10800000	10900000	0
LG01	10900000	11000000	0
LG01	11000000	11100000	1
LG01	11100000	11200000	0
LG01	11200000	11300000	0
LG01	11300000	11400000	0
LG01	11400000	11500000	1
LG01	11500000	11600000	0
LG01	11600000	11700000	2
LG01	11700000	11800000	0
LG01	11800000	11900000	0
LG01	11900000	12000000	0
LG01	12000000	12100000	0
LG01	12100000	12200000	0
LG01	12200000	12300000	0
LG01	12300000	12400000	0
LG01	12400000	12500000	3
LG01	12500000	12600000	0
LG01	12600000	12700000	0
LG01	12700000	12800000	0
LG01	12800000	12900000	6
LG01	12900000	13000000	4
LG01	13000000	13100000	1
LG01	13100000	13200000	0
LG01	13200000	13300000	3
LG01	13300000	13400000	0
LG01	13400000	13500000	1
LG01	13500000	13600000	2
LG01	13600000	13700000	0
LG01	13700000	13800000	0
LG01	13800000	13900000	1
LG01	13900000	14000000	0
LG01	14000000	14100000	0
LG01	14100000	14200000	0
LG01	14200000	14300000	1
LG01	14300000	14400000	1
LG01	14400000	14500000	1
LG01	14500000	14600000	3
LG01	14600000	14700000	0
LG01	14700000	14800000	0
LG01	14800000	14900000	0
LG01	14900000	15000000	1
LG01	15000000	15100000	0
LG01	15100000	15200000	0
LG01	15200000	15300000	0
LG01	15300000	15400000	2
LG01	15400000	15500000	0
LG01	15500000	15600000	1
LG01	15600000	15700000	1
LG01	15700000	15800000	0
LG01	15800000	15900000	0
LG01	15900000	16000000	0
LG01	16000000	16100000	0
LG01	16100000	16200000	0
LG01	16200000	16300000	0
LG01	16300000	16400000	0
LG01	16400000	16500000	0
LG01	16500000	16600000	0
LG01	16600000	16700000	2
LG01	16700000	16800000	0
LG01	16800000	16900000	0
LG01	16900000	17000000	0
LG01	17000000	17100000	0
LG01	17100000	17200000	3
LG01	17200000	17300000	0
LG01	17300000	17400000	0
LG01	17400000	17500000	1
LG01	17500000	17600000	1
LG01	17600000	17700000	0
LG01	17700000	17800000	0
LG01	17800000	17900000	1
LG01	17900000	18000000	1
LG01	18000000	18100000	0
LG01	18100000	18200000	0
LG01	18200000	18300000	4
LG01	18300000	18400000	0
LG01	18400000	18500000	0
LG01	18500000	18600000	18
LG01	18600000	18700000	8
